state,date,anger,fear,sadness,surprise,joy,anticipation,trust,disgust
VA,2022-09-01,0.37574748702702443,0.2951808065389878,0.3647865164884396,0.5626945667599156,0.4834708725341338,0.2660062537855171,0.6021455351507561,0.35899489806091334
VA,2022-10-01,0.09803203849597042,0.5715024664530503,0.6558270095660146,0.8132120193791902,0.7812494937967401,0.464440443838428,0.20153653028231266,0.05958033907662552
VA,2022-11-01,0.9629948705824654,0.11785864057204376,0.8004051448594682,0.5397643679681396,0.1671240012273072,0.06489853144841162,0.9461773028403665,0.726659737321231
VA,2022-12-01,0.6310028332524308,0.24936642964153255,0.8468727082896802,0.5937388722059223,0.9511282121061679,0.11565964622414582,0.9079271745866807,0.46295846529050744
VA,2023-01-01,0.5261639366944559,0.7668716468731388,0.5052742977896987,0.49053387407564353,0.6745243110396835,0.9717797840732095,0.9921645865374328,0.15624594123522295
VA,2023-02-01,0.7912178630963372,0.8781792997875293,0.01968937992476083,0.5849645817139006,0.9731448925496236,0.03045413516695339,0.8976147145823538,0.20295356628635364
VA,2023-03-01,0.5120549924743977,0.045365885929943395,0.30319564688927136,0.25450885248925315,0.3548168018357386,0.29329108404984416,0.9399601455544985,0.6184326369424636
VA,2023-04-01,0.6309287074770519,0.76043010167507,0.4957713670411862,0.6021265987865474,0.0251922446337699,0.3551286955897114,0.9897768710230247,0.7291625717664082
VA,2023-05-01,0.20867999726255493,0.6139771211197833,0.002944464288967219,0.16487478735308647,0.9994307970637291,0.22156476976677064,0.26854760813991685,0.47938513003668937
VA,2023-06-01,0.3682704986889762,0.6446512070099428,0.4745733110886776,0.7741971778865291,0.5795632902799703,0.9745370774787266,0.5615950351172201,0.9112360143667331
VA,2023-07-01,0.015161202814599428,0.1842387386342893,0.34061218488677225,0.47235378951665175,0.44209803216713595,0.18636263709262502,0.8760882414748836,0.6893664362697223
VA,2023-08-01,0.5731881475450334,0.6712240313383694,0.9880459642093734,0.24579393023398355,0.9760651391447482,0.4008076526308396,0.9972845380705366,0.703550170896619
VA,2023-09-01,0.28590332254075734,0.9316048255050124,0.9098264870298517,0.11943572845205097,0.23483389231285434,0.28401247665508933,0.6915379881430078,0.30235482350598786
VA,2023-10-01,0.2216866011404509,0.32955162938162197,0.13489360772821024,0.3061030017458012,0.5799460620682221,0.821730669167433,0.2246272399013295,0.5457773531373412
VA,2023-11-01,0.6931962845055227,0.25080928875420305,0.458103892910232,0.971217009077969,0.9991571914119092,0.009776023606540618,0.757870323311185,0.299048797937453
VA,2023-12-01,0.6341627822549554,0.4302582416337891,0.34517623655426233,0.1419433470099759,0.8650442748059285,0.7153336129801388,0.38986179494999285,0.1766574463250501
FL,2020-01-01,0.4899883309164297,0.9609801921952643,0.23502577374108302,0.7364356340414838,0.321314319189397,0.01192415238071387,0.6751132947384914,0.7148485292709787
FL,2020-02-01,0.9158445827602014,0.07511188481881437,0.8402547897870933,0.5295917972100732,0.39604681246805407,0.893558589930996,0.7949927836616367,0.4078236604457399
FL,2020-03-01,0.23875024688914637,0.5122813023881853,0.7745142268469629,0.013529109020419261,0.20511772019342556,0.21353344021333698,0.9282390254121916,0.22582778141802384
FL,2020-04-01,0.04220867382224691,0.9611958737244028,0.05424908107826332,0.07862014314770205,0.6880858506511991,0.49051374196259967,0.13184595741467964,0.9555279447721843
FL,2020-05-01,0.12971304128438532,0.23753268398568006,0.06240316996998774,0.4256257393781454,0.14653701815344,0.378324490981521,0.6611684730279254,0.017154789238196022
FL,2020-06-01,0.8515731896945161,0.7779572488020788,0.47631766150108545,0.8329467802531605,0.5139212440158749,0.07345579630916987,0.6766244402710719,0.18096047555037986
FL,2020-07-01,0.3913542330072608,0.9146503141249022,0.0812988477169454,0.9480575355238009,0.2293528525328632,0.4291110233864889,0.9535670299604546,0.38085429585619957
FL,2020-08-01,0.3089970614331413,0.8018059146082042,0.376344869431372,0.7906050863927672,0.10442746330542263,0.19969863306350644,0.9787853768851187,0.5296775894005775
FL,2020-09-01,0.17859569764843697,0.8856619917674771,0.7511818849618912,0.17201870717135181,0.22575676216368268,0.3488920644016559,0.7715594280611446,0.43309651670185745
FL,2020-10-01,0.09612565988978483,0.5097151489632533,0.13785985945731982,0.2609416511003039,0.6461471843525304,0.2521023730092654,0.8169849852964719,0.5695671808831689
FL,2020-11-01,0.3914997151980938,0.8483947329349655,0.3370579843212854,0.609590146332611,0.7454921875630606,0.9716739778765794,0.6074711729303951,0.27690095973631723
FL,2020-12-01,0.3223522404154967,0.9255924054862309,0.5190923461647905,0.7538228914660591,0.8813715638133754,0.6159886681247533,0.29798698901949316,0.13887096026812762
FL,2021-01-01,0.6256152510492814,0.5666132321320192,0.18105361437313083,0.5912736256025632,0.08052472441031622,0.05089393307648571,0.7444129818765803,0.3411545664686687
FL,2021-02-01,0.7174261393734029,0.18012424107199232,0.20537073614038726,0.8451218253454076,0.48246986380408075,0.09780879395112452,0.3662451231208361,0.3580960005272841
FL,2021-03-01,0.3512070653716639,0.3411179148784632,0.21943200282962538,0.2940116666044932,0.8884305814321036,0.780267840342911,0.2248954363867507,0.509809109774691
FL,2021-04-01,0.6948188191164882,0.321313982694456,0.1671987473808364,0.2587868010717007,0.6910364471426671,0.9327767154915018,0.5573415799474529,0.0014137905467778156
FL,2021-05-01,0.15626309264363258,0.9027052962955703,0.7053504047633492,0.2357215866050666,0.4319399131928052,0.39681500805813974,0.03832989282770405,0.9190579112880722
FL,2021-06-01,0.32824039512566805,0.19955268204251897,0.8036092677593047,0.318736000268972,0.03511112124799509,0.10991736479496017,0.22336074701577313,0.11010680939920436
FL,2021-07-01,0.32958405497081555,0.48979731340247534,0.6215937506727935,0.22890515369566067,0.6562099766515361,0.9301747405734965,0.4100883768567375,0.9478354001150365
FL,2021-08-01,0.29112076702374623,0.32691634695178917,0.3994295495724187,0.8920144076268341,0.7604683256296315,0.3182745456365136,0.9648333446812751,0.341462858066814
FL,2021-09-01,0.8075756315851946,0.6266402726125336,0.8867251315231157,0.4609995511686431,0.10911370412095911,0.9886704844916407,0.808035961373905,0.8951657412586339
FL,2021-10-01,0.6790192283001533,0.5510142722487705,0.6582728144225221,0.6215342381729214,0.38247872611903144,0.10487037115200493,0.6292494762979592,0.8536768423955859
FL,2021-11-01,0.6148807605730005,0.8473133294802624,0.8364141461327439,0.48519606906293655,0.4107631230680384,0.8594451346788853,0.8601629447481172,0.7243104516688509
FL,2021-12-01,0.8727334083122054,0.7214701137660867,0.40446776444879373,0.8672617286267987,0.5614630082238931,0.5748025436316064,0.171911250892394,0.8011002934546811
FL,2022-01-01,0.1615327783800754,0.0008462716864781061,0.40528879695890874,0.7482803610644871,0.7370073388110747,0.3926260947258421,0.10764862859849766,0.1583268395016556
FL,2022-02-01,0.2678453892614273,0.19881083709838687,0.4176222865972762,0.7299215442330931,0.007932235133126575,0.18169601685995596,0.3432076320983637,0.3659098624536431
FL,2022-03-01,0.47475503930178353,0.40224331863136087,0.5238495377736985,0.7956182954013058,0.928556280183569,0.46228273458217306,0.6416374586593738,0.6954053197426733
FL,2022-04-01,0.5635908606207953,0.7690519851797482,0.8239454510416223,0.32256369276595465,0.6487057798673552,0.48047080343803905,0.6031140746857987,0.5592274847387688
FL,2022-05-01,0.5679176272798614,0.8504120630831106,0.6385902872483944,0.5325479918301077,0.5321753899264964,0.6549208322311441,0.48563589533266893,0.17762118552946826
FL,2022-06-01,0.9587064687722114,0.10535709985937591,0.9226722035438539,0.36636958953179,0.43142787380601944,0.4911869054842084,0.5760436880240696,0.24999509573593426
FL,2022-07-01,0.30532705979029406,0.041906477453658386,0.846008970730051,0.12350969214007634,0.5319127196728468,0.5767219296953027,0.051919732426060516,0.961572684257375
FL,2022-08-01,0.8488091706327666,0.09172983765695186,0.2633740512259358,0.37926137563961015,0.8545163881885245,0.7303385237349863,0.6062611309260448,0.799446697221616
FL,2022-09-01,0.20253984512914902,0.6320247381425196,0.9193962169288855,0.27386447095026023,0.7101793989930337,0.39194482507469464,0.10295971643141943,0.831897864348174
FL,2022-10-01,0.4570518030697778,0.5440602846713011,0.8595191984924664,0.9635854846878175,0.7928772053827486,0.7178605481234358,0.9648292329364702,0.01971492309074696
FL,2022-11-01,0.9061547032061132,0.9935190761041705,0.9654110486903361,0.5561479731429375,0.8099409896766313,0.7313337902445851,0.7852423432528052,0.5148646701526782
FL,2022-12-01,0.1687416462028083,0.36790723139691806,0.7485887799625546,0.42252154878825143,0.355604683352849,0.67247604977076,0.3011826607827016,0.621940120663562
FL,2023-01-01,0.26349077387786546,0.4172431330880798,0.06459242887088912,0.1424983477249937,0.9340260039891123,0.8315829669678517,0.35556916594550236,0.1848957913296876
FL,2023-02-01,0.485005394964631,0.10943300122454802,0.4266890495028042,0.3559784672396499,0.34591531720255553,0.5767757026841228,0.42035711907225126,0.9143359163479291
FL,2023-03-01,0.8744597339864945,0.22895566001929502,0.8703468685358651,0.7282252837958839,0.2559113987407543,0.44780443847148,0.9833304585780341,0.5227723068027644
FL,2023-04-01,0.16331960043590754,0.3704672385562573,0.7264071184772742,0.29528826851210466,0.07436880858272721,0.2663354526541649,0.919475796287085,0.8294409733396281
FL,2023-05-01,0.6011562962646764,0.34244072043904006,0.27043295631005293,0.45373633134635294,0.5281235853498827,0.4085320692132589,0.903731189195452,0.18483323356153258
FL,2023-06-01,0.6632958058432356,0.9766640955775445,0.01631988118331018,0.17702573620826756,0.09425811574532184,0.49693615066515395,0.1779027191813075,0.4196798162953811
FL,2023-07-01,0.9249308123716463,0.549447318022301,0.6966250554321979,0.36278977963396164,0.862297988778615,0.34445583476653907,0.03136594594444109,0.5098467022355134
FL,2023-08-01,0.5793715117216445,0.478115893805946,0.8041096081216106,0.9617888809356814,0.013390929232167226,0.4281335096470764,0.8945899414516599,0.42402149721481
FL,2023-09-01,0.786160647823052,0.09715830521375068,0.09785923172363953,0.07206469338476618,0.3297380305317653,0.30844136441630954,0.5835571539299758,0.9684711846021135
FL,2023-10-01,0.19233060904779942,0.47871632808471243,0.07765531679346105,0.03033834389296386,0.6595278059073778,0.4246781612232873,0.8869987689706144,0.20271786991580998
FL,2023-11-01,0.11743138502347106,0.968461303032522,0.2994986678853774,0.6337933474663564,0.1239430083503642,0.2220673946329721,0.9173675839270761,0.4895665373022907
FL,2023-12-01,0.6594823905480546,0.2552887108032653,0.43606031145032365,0.8968949610515015,0.8410035737647019,0.2690758608253261,0.8294156620650915,0.6807899220057356
MO,2020-01-01,0.28476067932697224,0.11567026183735651,0.27853666178293734,0.031068092699858885,0.00030925517899682564,0.8749729658817117,0.5393636349145633,0.4947978379526794
MO,2020-02-01,0.2658959945305731,0.3326153116364923,0.48363607342091786,0.02789270428331503,0.124044250086771,0.40674124716144766,0.7205844496510173,0.7401182622209922
MO,2020-03-01,0.9270381994604828,0.6633442918472101,0.805434877134362,0.9652779214428246,0.09063653489343393,0.43667360319844817,0.8490481665148778,0.982375164766756
MO,2020-04-01,0.011574257437730662,0.4976855197572435,0.9222157790496827,0.10061245979257938,0.5527792999149309,0.2807423376978898,0.030109881951412065,0.4405751702911379
MO,2020-05-01,0.5106647770551845,0.10630833138826845,0.33606752399187056,0.6466460500507771,0.7322034850733093,0.2310797856265132,0.5631876703962448,0.5095621786550741
MO,2020-06-01,0.21049711569557517,0.5033352337384533,0.8120484836780097,0.9750902374460632,0.6619378770133483,0.06153108818785191,0.8160268905791691,0.7537616192326714
MO,2020-07-01,0.384961918363959,0.2901488065854356,0.21660622426691478,0.9373156641183287,0.000892428527926703,0.9343528422023964,0.3770469360332227,0.26248774612170445
MO,2020-08-01,0.7646092525082023,0.2749837670562225,0.22927902343785433,0.4738780454538991,0.7535660165440969,0.5421366373733951,0.7363847993296979,0.6663157502808343
MO,2020-09-01,0.7969956640797605,0.11559430907201684,0.8340613465251067,0.6091613730836417,0.08434146013301203,0.9220792756216241,0.5369388397487418,0.9712921414513764
MO,2020-10-01,0.6731169132756595,0.6615074308349087,0.35771602715119577,0.20444248287699784,0.32491745767053726,0.042897789087997906,0.6493333538724043,0.2706676812360651
MO,2020-11-01,0.293278567197504,0.3836690533546895,0.22672336830604678,0.09779963223715715,0.721231023661986,0.02674905027911001,0.46860217159479334,0.11848646036911403
MO,2020-12-01,0.7405224778076891,0.26237480221040455,0.3874704751633755,0.2825191091497705,0.7460674816234036,0.7202764917156644,0.1748546332155183,0.7320241590624372
MO,2021-01-01,0.707976575445056,0.39718560232583977,0.033592198921729044,0.008567339277552155,0.9444015258225003,0.8217708795031585,0.0762950511338839,0.663456865260521
MO,2021-02-01,0.21872716284928162,0.2910002494697804,0.7325507060000317,0.15686909136171157,0.13156582204189515,0.1670768478240664,0.5656380358333568,0.15794376027539436
MO,2021-03-01,0.29622507336106063,0.5710901995588941,0.7958459671961015,0.8011890777818803,0.03598800678799474,0.02203822742261119,0.9968741150289767,0.30303707926095325
MO,2021-04-01,0.9541894486212141,0.7097036144613614,0.23140928488591284,0.3151097458229437,0.05708360098911869,0.35725482799216945,0.9387935290652988,0.9237663596857166
MO,2021-05-01,0.3702489380073164,0.9236817815850014,0.04047269073824822,0.27457453054601144,0.3089008943214433,0.895922544444865,0.20176744367613753,0.25680736013798466
MO,2021-06-01,0.616215287400045,0.24380109162263808,0.40146319009558473,0.16301469490865284,0.5223557993333842,0.4599228393249555,0.931038490771128,0.13797157839626795
MO,2021-07-01,0.8455538786454422,0.5651412567050328,0.4303955935398279,0.3753815919178769,0.40326136537550916,0.5350703342774347,0.34464548725186783,0.4720371577854555
MO,2021-08-01,0.216675824979096,0.7608768180311936,0.635160788516122,0.4115502525914405,0.6796868513574146,0.8077517851191923,0.640407940604322,0.2883882877597571
MO,2021-09-01,0.42966986748502656,0.4240285804761168,0.5239089656608763,0.028787560458434447,0.7986222580096105,0.7835140314144722,0.5546508011668183,0.6319879597025796
MO,2021-10-01,0.9538401994611413,0.9886627886704888,0.8291083201980678,0.19623193894307134,0.12175700496924358,0.8905624052507278,0.27867927460226605,0.5960077092651543
MO,2021-11-01,0.3099342462790742,0.028723380114413555,0.423411854021309,0.9960392325076561,0.6930139347954265,0.3746579190162459,0.55677526898388,0.03212496279582733
MO,2021-12-01,0.8994424780368965,0.8582280836135757,0.16000032264348185,0.5305779705269791,0.36895917396985844,0.31801541548642787,0.22695272202092398,0.7041294185334809
MO,2022-01-01,0.45501232776024636,0.43437834315489876,0.05462212020299917,0.8068894824109206,0.36283592512808815,0.4375199907206777,0.6987943060631996,0.24940319477392103
MO,2022-02-01,0.6173430393698901,0.4869776867430473,0.5234018380942436,0.9262154989631957,0.24502480723442377,0.8867038331758754,0.4869176227162406,0.6863173355531559
MO,2022-03-01,0.7431936726282528,0.8126984492794407,0.6853542548977987,0.6880684517884484,0.4939033528805975,0.5792234242882015,0.28790910173350037,0.6710780448885993
MO,2022-04-01,0.6194702331415844,0.43526806544769214,0.5496169400378532,0.571514393439546,0.3338032633691802,0.9497454760720329,0.06326839762781811,0.08785090726652078
MO,2022-05-01,0.31516176056286904,0.5719279069265288,0.07348209017673024,0.8665468953015515,0.3050747028796248,0.3179094652485841,0.8294697670190548,0.799571424465588
MO,2022-06-01,0.4131057185724438,0.8015346666075236,0.42749916673953714,0.7936174614972168,0.15924193659579255,0.9965030434367925,0.9772815335516162,0.9658212433101289
MO,2022-07-01,0.6524302410250472,0.8042413843741052,0.17002615853052483,0.8085753676766763,0.7445140301183771,0.42395411194450483,0.720682967097033,0.12947179816841792
MO,2022-08-01,0.41625037126878295,0.9010814943262986,0.5768795391668673,0.04192859322645415,0.8779410012854963,0.7953488518573645,0.5375939894556665,0.022577566021963813
MO,2022-09-01,0.39633943493011736,0.050375096364702276,0.5832032459718552,0.14654805448274377,0.9264166620329852,0.3692095117132541,0.4685645727020693,0.28310935019555694
MO,2022-10-01,0.9813805307904353,0.5471697803062155,0.280603326852951,0.3082538346152611,0.5846650091898753,0.5551655014281165,0.1937894743807136,0.5615920927885356
MO,2022-11-01,0.9121020684693074,0.5669151666201745,0.9507818484975089,0.14287592190067888,0.6063405771220785,0.3308070610703311,0.32966618357712796,0.018384072648188865
MO,2022-12-01,0.3126910154783167,0.07073228275512933,0.021257555201221634,0.48109490995566184,0.24880870904470098,0.13360363114904972,0.40885675500946383,0.3866916815600434
MO,2023-01-01,0.955152501537775,0.8274753335662922,0.8605652071633004,0.44782111617667575,0.21518729086718547,0.8294290826593138,0.582421416850541,0.9056021915498612
MO,2023-02-01,0.9107887159164516,0.806645318880788,0.9214638818965172,0.016126634577174004,0.8801854697554214,0.5356981297603283,0.8517343097686846,0.9641669705068108
MO,2023-03-01,0.41475184287720024,0.09078331315595178,0.45401348106752104,0.6080648531217174,0.6789053070128377,0.437040815161978,0.2749234733187529,0.05568814518546683
MO,2023-04-01,0.7290206386054275,0.7614413343874484,0.3931953595640363,0.5391966653018733,0.19245551228355817,0.6050420323561121,0.037493125982202224,0.380254926376545
MO,2023-05-01,0.5676664606456693,0.5043134900116834,0.19068306649435007,0.5090296564709208,0.86253586563703,0.47019823583791476,0.804233369563709,0.6538221824388548
MO,2023-06-01,0.6818908769350438,0.6023286973554283,0.47440492187925376,0.6205293520284801,0.7589309460440661,0.7546854105625805,0.5152158169454667,0.9681917778135936
MO,2023-07-01,0.967202056357635,0.24874842689022303,0.2482052607898424,0.8581854171661725,0.6608143524970463,0.6652557559022894,0.11217729271737997,0.2756743953589188
MO,2023-08-01,0.8317964273646119,0.8692727506724099,0.5429361272349912,0.15367332827911662,0.6625379425560254,0.1491224631637571,0.7588384007115487,0.7627078711723795
MO,2023-09-01,0.8930821356543537,0.9358395383133268,0.9320317414748613,0.2608287340813462,0.40492959084985847,0.9491826103247493,0.03347764528182551,0.76510124945817
MO,2023-10-01,0.7422540144965518,0.5935555997261024,0.06439267301421825,0.47986635196700533,0.6025325091449085,0.7353445749741794,0.008818902914145221,0.9715838801429647
MO,2023-11-01,0.8730137099431344,0.8354131422381906,0.18918797472843074,0.57078585114156,0.19182303848425253,0.09325461063984952,0.5598208944878545,0.8005102860289046
MO,2023-12-01,0.5046525484430385,0.049644076298328454,0.15103271301882737,0.40505255115334104,0.9415343826299274,0.13638834424229973,0.32326423004712734,0.1259799115725012
NE,2020-01-01,0.7744378863962634,0.6035521931337083,0.23637708360142196,0.07996901975155846,0.9358503733266462,0.38349491523883117,0.16091318185026293,0.4391787164691414
NE,2020-02-01,0.6780128663740427,0.9845315607788273,0.13363666842287514,0.17626935073773198,0.7057192899699347,0.8560171966545302,0.4072381362643479,0.693799449223472
NE,2020-03-01,0.20174051688915728,0.27741303515686033,0.07352834252210572,0.9464951592252833,0.1047784851547614,0.13033503459214624,0.20540972041441752,0.1660567426300381
NE,2020-04-01,0.9037163364706855,0.5452029164162321,0.5215994363228378,0.8997199209850298,0.4099238061523459,0.6124069066460334,0.7900886724032944,0.1309414967575374
NE,2020-05-01,0.8660001230874913,0.7412095429770356,0.009557516633896035,0.15533886864294288,0.817564792977691,0.5158148668485671,0.6293148027606918,0.9269543733887459
NE,2020-06-01,0.7053396828316187,0.46227736787237994,0.18142795596473404,0.3037545250829463,0.3133737682825021,0.854404291186812,0.06987379176981556,0.5018200825071053
NE,2020-07-01,0.6045924690330039,0.13429485876859126,0.635046570695648,0.953842844663327,0.2512618225979314,0.3568495934157345,0.4509539373161512,0.3916632494099067
NE,2020-08-01,0.4273496897075748,0.7856531726066616,0.11261347400501087,0.6655156112057756,0.21447866355220901,0.9262237286395161,0.3025702662999986,0.08857810644115471
NE,2020-09-01,0.23998122632094432,0.6487906288594949,0.9607335786820845,0.28141531430464284,0.08828339297002219,0.7610747705391823,0.4292816544981247,0.9998283860850588
NE,2020-10-01,0.5536999470842734,0.7243376724691826,0.6052592867147072,0.6378490987001546,0.12166753418101861,0.45776205470135234,0.11789759822590129,0.6627385640631491
NE,2020-11-01,0.3503993215130604,0.9552459175262585,0.7140241564611822,0.36066791998230985,0.09798615890503526,0.23321133037946618,0.7800593259779199,0.07459581709689844
NE,2020-12-01,0.3948851825556229,0.4055832728248664,0.011297033039480375,0.046737571923571974,0.2832983747953556,0.5429629657272753,0.9544075463065049,0.5220121377621412
NE,2021-01-01,0.9114669728348723,0.6387798673333571,0.9823112692263232,0.5828229779551773,0.7079943641983052,0.5777308720179272,0.11631048888083395,0.45632143828760485
NE,2021-02-01,0.2015182901362249,0.4622078925887142,0.1971899452526552,0.03459252377293809,0.6203469614112137,0.9727186895832594,0.6826816657171124,0.4224792434851028
NE,2021-03-01,0.260223169270014,0.32833104529347534,0.4810971060045086,0.475290569984937,0.23213115646727833,0.21680816811943393,0.9824328310350341,0.6075273448931555
NE,2021-04-01,0.05987143489624125,0.1352972166596932,0.5133291023999302,0.5566355437119874,0.35670420833220196,0.4802918896365014,0.4530645731742189,0.3536342820896059
NE,2021-05-01,0.7080831223521848,0.4187907855180939,0.5431174644331105,0.23817351544887877,0.7967465574248873,0.2552993915814934,0.982273410212568,0.7982535714410028
NE,2021-06-01,0.058789716263782266,0.7696796396078341,0.6403086198777789,0.18071602189722136,0.6732463009955538,0.1512481832072874,0.6445329956900181,0.8178344590329905
NE,2021-07-01,0.12148153776614501,0.7446300444576491,0.20085784155816444,0.20322361425708946,0.8354433861720515,0.3236281164929865,0.20570434242655988,0.722612843177648
NE,2021-08-01,0.8900823481133371,0.6711249656166516,0.7857458154364434,0.18319776022779977,0.3606389818568052,0.3116079484406823,0.6078906574482333,0.7864732357314562
NE,2021-09-01,0.0933422716463258,0.1848699687176314,0.46388347924505935,0.899894918633697,0.8460794218118564,0.7775577197512907,0.29665678219017255,0.957072092255854
NE,2021-10-01,0.915315835164332,0.38448180259169673,0.27308340474347215,0.5447120911633982,0.9983721178491645,0.21280613743309063,0.709530530711011,0.42848905906039403
NE,2021-11-01,0.2518940965162376,0.7676146863138181,0.8714900649816028,0.8861128506557012,0.6825977120608135,0.9428784880548882,0.15972843503987388,0.0167221414006562
NE,2021-12-01,0.7869312813466364,0.7392376196737112,0.21495803841041594,0.627312162537944,0.8317751738688295,0.8564852029616868,0.5709435344630341,0.12128301169970124
NE,2022-01-01,0.08322304753872944,0.2611367797798434,0.4434437649760873,0.6499966530658625,0.8940884543709282,0.5928315615598357,0.24495648044983687,0.36904963255479506
NE,2022-02-01,0.12395818571612838,0.8868536338884738,0.5379181480280032,0.23784701384260032,0.41529714604894485,0.8976986554410046,0.45702653796456416,0.39849480826777317
NE,2022-03-01,0.22550437980752036,0.06555390134961714,0.11658832353666837,0.1383632713683699,0.3058518104552608,0.8016653307933447,0.6481474521436384,0.45381405286367704
NE,2022-04-01,0.8908292014900934,0.7565878151197036,0.1277478693743671,0.6305889813167621,0.06535481208575644,0.9628137123231911,0.3140155739189373,0.025915590051234783
NE,2022-05-01,0.8768986371485448,0.5531920521524784,0.706898142143752,0.4260425138671263,0.15205066945996681,0.12504981214664446,0.7173183567955974,0.9017961359635756
NE,2022-06-01,0.6920387931268284,0.710759933202105,0.997658950483271,0.9822968427797175,0.640092162038498,0.8711486834587451,0.040133538773510224,0.3079206804659983
NE,2022-07-01,0.015527815261551448,0.1878905394137088,0.17387201437255206,0.06494712220565801,0.8239549111605098,0.20788150641531344,0.7486652112032667,0.3942062741051714
NE,2022-08-01,0.6738555675982745,0.5990813400200888,0.7305175282578531,0.1690639803407984,0.03672411147359156,0.16232137430839244,0.45479509091735293,0.46416873850120943
NE,2022-09-01,0.38338334385636397,0.7456424904812052,0.1105337927325527,0.2541272622034899,0.13315044203997817,0.8702226376204384,0.1850987504069892,0.1682312096617734
NE,2022-10-01,0.3579948433975392,0.8829360788148868,0.18135667916604314,0.000281515004139532,0.3851808853595866,0.4753887945714077,0.6899735294264555,0.5677689819072654
NE,2022-11-01,0.4419441930562852,0.26327284140059215,0.13820023801891135,0.7265116229860072,0.935063916169055,0.9097821228860345,0.04138657706932991,0.09563395445286271
NE,2022-12-01,0.051679493748370775,0.46621601600532037,0.14244017525271147,0.05905753715595119,0.2663844823959962,0.8960001482065605,0.8946308849835442,0.6961328184463748
NE,2023-01-01,0.4309132525316367,0.9107014080841916,0.6851360977496639,0.4830002408495886,0.025061521344479587,0.64808616900692,0.3132874676721864,0.9209939335261386
NE,2023-02-01,0.276235694143941,0.25501200887303244,0.956876234274055,0.5385688833245948,0.6051668977559331,0.41374246337914133,0.2999954302318095,0.1574321059728303
NE,2023-03-01,0.21791121324612595,0.380250248872981,0.565336156929597,0.7865514000777736,0.08579285286598448,0.09658549403739514,0.02391611700853369,0.7084119450881439
NE,2023-04-01,0.9946822964027768,0.37884931837972446,0.9916281720980348,0.6975631571655265,0.5115071960601353,0.14885695773815788,0.7808425634643301,0.33676874735090656
NE,2023-05-01,0.04553075531059081,0.5854642044105051,0.5167389114465943,0.29073912439206917,0.2119976734945318,0.7412571461628443,0.9456099486440008,0.19499719744129884
NE,2023-06-01,0.96648843323615,0.9497367523730385,0.21618143477577456,0.41980348663116607,0.20913097095431754,0.4517419898936542,0.36057276466601385,0.21388797751195254
NE,2023-07-01,0.9921483260920019,0.15469165004615448,0.6507104040953267,0.6107384713456009,0.7908834476880705,0.6714328819051053,0.8888677926346068,0.5370406091801521
NE,2023-08-01,0.15707862798759908,0.7346680056945892,0.5321436759361922,0.19663229034631347,0.5896424866270958,0.46164031445999,0.6188260202091853,0.5019537003046102
NE,2023-09-01,0.9877546163475258,0.6730402209696036,0.06340987356827699,0.5918933489307143,0.42182631624769684,0.1815114246696481,0.6924307139173057,0.49289362089109434
NE,2023-10-01,0.8700101563464726,0.8266066102868778,0.16051703062200873,0.748256264326527,0.39711085713325645,0.6405024381448656,0.10005312069873751,0.8094551500834645
NE,2023-11-01,0.165480119867922,0.204740539197376,0.3530890789615382,0.7366958742929621,0.4904937689821024,0.7561913420577328,0.49785105783325423,0.5353244298310806
NE,2023-12-01,0.3971086879538357,0.5204192845946325,0.5544242404750148,0.523284627643688,0.17802081616596765,0.7126124731510721,0.04715500149759655,0.006551275271076906
PA,2020-01-01,0.07212134361225842,0.2563144199832632,0.42392242277596504,0.11833609247779531,0.5157562034481594,0.8335190172838586,0.2855641697443766,0.9477295698742554
PA,2020-02-01,0.10496245741578558,0.29652863830037335,0.8134183778076366,0.5426610763514887,0.273122296439818,0.3122283969237071,0.020543985059362946,0.9972135681418055
PA,2020-03-01,0.9730312044118126,0.48818379371201825,0.6238201486930866,0.15525964842357565,0.49652967545126026,0.6558958853924556,0.18199623960685762,0.6134949765964121
PA,2020-04-01,0.8211969690255942,0.05830720325683714,0.2714568742168201,0.7072372621370124,0.7517707141426908,0.6460785151779471,0.6284096030286068,0.23774315790745615
PA,2020-05-01,0.9239170352229571,0.5077466863736575,0.45075868971474775,0.43324747996907054,0.6961225701569504,0.3622167287328072,0.07474638507507791,0.8137638876900841
PA,2020-06-01,0.44981140353992244,0.4853821689862352,0.49115304052188224,0.9044322139924575,0.2947843879102017,0.5548200897687705,0.9260444830031628,0.7413171723581583
PA,2020-07-01,0.5824556243766229,0.34582216057893433,0.3150638188000653,0.6280058338897845,0.6497163676639118,0.3062038960353787,0.8111055812107469,0.4258042413089024
PA,2020-08-01,0.39243626675795706,0.7244195747833433,0.5528696472615822,0.3049275033540799,0.42592316940240027,0.4390789007521705,0.12532677080744026,0.4231024202296273
PA,2020-09-01,0.4089132656405674,0.03680173111886442,0.8579107096208587,0.8859249313380456,0.8366138182960413,0.5188835835866303,0.5353251136020444,0.47209908111262033
PA,2020-10-01,0.8783081568940914,0.029975805129703437,0.6594029913779078,0.8060950921278631,0.9896503178718197,0.3953434892731694,0.9177264942246673,0.4549512737367055
PA,2020-11-01,0.9323221004381603,0.2388208674285871,0.5374457065846459,0.30541122965947953,0.8807608812142782,0.46772256044740346,0.5579847477142771,0.799898529923602
